sample1	sample2	distance
3021000201000001010010010001000000002110	3001000002100000002112001002000001200000	0.575
3021000201000001010010010001000000002110	0000300101000000000303030020002001100000	0.525
3021000201000001010010010001000000002110	0100100001002101010001100100020001300330	0.5
2100002000130001103300100030100010113030	0101012010131010011002001002112122010000	0.4
2100002000130001103300100030100010113030	0121000130000020210001002000110030000010	0.4
2100002000130001103300100030100010113030	0000300000011010000301003000000000200100	0.45
2100002000130001103300100030100010113030	0000100100031010100301010101130020000000	0.45
2100002000130001103300100030100010113030	1000010000000001001021000110003000002000	0.475
2100002000130001103300100030100010113030	0001000000300300000000010003020000030030	0.475
2100002000130001103300100030100010113030	0300121000013000000000300210110000100002	0.475
2100002000130001103300100030100010113030	0120010210020000030011212000000102010000	0.35
2100002000130001103300100030100010113030	0000000101120000301100001000110300000310	0.475
2100002000130001103300100030100010113030	0000000010012301010123010010002001000100	0.35
2100002000130001103300100030100010113030	1010020110000000000312111030313110000011	0.375
2100002000130001103300100030100010113030	1031100111002000000120300030000001003001	0.375
2100002000130001103300100030100010113030	3011001000000001001300010132000110110000	0.575
2100002000130001103300100030100010113030	0000000000030100000011001020000000300000	0.5
2100002000130001103300100030100010113030	3001000002100000002112001002000001200000	0.425
2100002000130001103300100030100010113030	0000300101000000000303030020002001100000	0.45
0020300000103200000020003000002000201010	0101012010131010011002001002112122010000	0.35
0020300000103200000020003000002000201010	0121000130000020210001002000110030000010	0.5
0020300000103200000020003000002000201010	0000300000011010000301003000000000200100	0.675
0020300000103200000020003000002000201010	0000100100031010100301010101130020000000	0.425
0020300000103200000020003000002000201010	1000010000000001001021000110003000002000	0.575
0020300000103200000020003000002000201010	0001000000300300000000010003020000030030	0.6
0020300000103200000020003000002000201010	0300121000013000000000300210110000100002	0.5
0020300000103200000020003000002000201010	0120010210020000030011212000000102010000	0.45
0020300000103200000020003000002000201010	0000000101120000301100001000110300000310	0.525
0020300000103200000020003000002000201010	0000000010012301010123010010002001000100	0.525
0020300000103200000020003000002000201010	1010020110000000000312111030313110000011	0.4
0020300000103200000020003000002000201010	1031100111002000000120300030000001003001	0.5
0020300000103200000020003000002000201010	3011001000000001001300010132000110110000	0.4
0020300000103200000020003000002000201010	0000000000030100000011001020000000300000	0.65
0020300000103200000020003000002000201010	3001000002100000002112001002000001200000	0.575
0001033100100000120011010000000000000033	0101012010131010011002001002112122010000	0.375
0001033100100000120011010000000000000033	0121000130000020210001002000110030000010	0.575
0001033100100000120011010000000000000033	0000300000011010000301003000000000200100	0.525
0001033100100000120011010000000000000033	0000100100031010100301010101130020000000	0.55
0001033100100000120011010000000000000033	1000010000000001001021000110003000002000	0.55
0001033100100000120011010000000000000033	0001000000300300000000010003020000030030	0.675
0001033100100000120011010000000000000033	0300121000013000000000300210110000100002	0.45
0001033100100000120011010000000000000033	0120010210020000030011212000000102010000	0.55
0001033100100000120011010000000000000033	0000000101120000301100001000110300000310	0.525
0001033100100000120011010000000000000033	0000000010012301010123010010002001000100	0.475
0001033100100000120011010000000000000033	1010020110000000000312111030313110000011	0.475
0001033100100000120011010000000000000033	1031100111002000000120300030000001003001	0.475
0001033100100000120011010000000000000033	3011001000000001001300010132000110110000	0.45
0001033100100000120011010000000000000033	0000000000030100000011001020000000300000	0.625
2000000100002000010010111031000301003202	0101012010131010011002001002112122010000	0.3
2000000100002000010010111031000301003202	0121000130000020210001002000110030000010	0.4
2000000100002000010010111031000301003202	0000300000011010000301003000000000200100	0.475
2000000100002000010010111031000301003202	0000100100031010100301010101130020000000	0.45
2000000100002000010010111031000301003202	1000010000000001001021000110003000002000	0.475
2000000100002000010010111031000301003202	0001000000300300000000010003020000030030	0.5
2000000100002000010010111031000301003202	0300121000013000000000300210110000100002	0.425
2000000100002000010010111031000301003202	0120010210020000030011212000000102010000	0.5
2000000100002000010010111031000301003202	0000000101120000301100001000110300000310	0.475
2000000100002000010010111031000301003202	0000000010012301010123010010002001000100	0.55
2000000100002000010010111031000301003202	1010020110000000000312111030313110000011	0.525
2000000100002000010010111031000301003202	1031100111002000000120300030000001003001	0.6
2000000100002000010010111031000301003202	3011001000000001001300010132000110110000	0.425
2000011000001000002101001210200000000021	0101012010131010011002001002112122010000	0.4
2000011000001000002101001210200000000021	0121000130000020210001002000110030000010	0.45
2000011000001000002101001210200000000021	0000300000011010000301003000000000200100	0.6
2000011000001000002101001210200000000021	0000100100031010100301010101130020000000	0.5
2000011000001000002101001210200000000021	1000010000000001001021000110003000002000	0.65
2000011000001000002101001210200000000021	0001000000300300000000010003020000030030	0.5
2000011000001000002101001210200000000021	0300121000013000000000300210110000100002	0.6
2000011000001000002101001210200000000021	0120010210020000030011212000000102010000	0.425
2000011000001000002101001210200000000021	0000000101120000301100001000110300000310	0.525
2000011000001000002101001210200000000021	0000000010012301010123010010002001000100	0.475
2000011000001000002101001210200000000021	1010020110000000000312111030313110000011	0.475
2000011000001000002101001210200000000021	1031100111002000000120300030000001003001	0.475
0030010300001033301003000300000000000100	0101012010131010011002001002112122010000	0.4
0030010300001033301003000300000000000100	0121000130000020210001002000110030000010	0.5
0030010300001033301003000300000000000100	0000300000011010000301003000000000200100	0.65
0030010300001033301003000300000000000100	0000100100031010100301010101130020000000	0.55
0030010300001033301003000300000000000100	1000010000000001001021000110003000002000	0.65
0030010300001033301003000300000000000100	0001000000300300000000010003020000030030	0.525
0030010300001033301003000300000000000100	0300121000013000000000300210110000100002	0.475
0030010300001033301003000300000000000100	0120010210020000030011212000000102010000	0.475
0030010300001033301003000300000000000100	0000000101120000301100001000110300000310	0.55
0030010300001033301003000300000000000100	0000000010012301010123010010002001000100	0.525
0030010300001033301003000300000000000100	1010020110000000000312111030313110000011	0.35
1100000010100030010000100000020100011101	0101012010131010011002001002112122010000	0.5
1100000010100030010000100000020100011101	0121000130000020210001002000110030000010	0.5
1100000010100030010000100000020100011101	0000300000011010000301003000000000200100	0.525
1100000010100030010000100000020100011101	0000100100031010100301010101130020000000	0.375
1100000010100030010000100000020100011101	1000010000000001001021000110003000002000	0.5
1100000010100030010000100000020100011101	0001000000300300000000010003020000030030	0.575
1100000010100030010000100000020100011101	0300121000013000000000300210110000100002	0.45
1100000010100030010000100000020100011101	0120010210020000030011212000000102010000	0.55
1100000010100030010000100000020100011101	0000000101120000301100001000110300000310	0.475
1100000010100030010000100000020100011101	0000000010012301010123010010002001000100	0.475
1013101001010011000030010113000020000000	0101012010131010011002001002112122010000	0.3
1013101001010011000030010113000020000000	0121000130000020210001002000110030000010	0.375
1013101001010011000030010113000020000000	0000300000011010000301003000000000200100	0.525
1013101001010011000030010113000020000000	0000100100031010100301010101130020000000	0.575
1013101001010011000030010113000020000000	1000010000000001001021000110003000002000	0.6
1013101001010011000030010113000020000000	0001000000300300000000010003020000030030	0.55
1013101001010011000030010113000020000000	0300121000013000000000300210110000100002	0.525
1013101001010011000030010113000020000000	0120010210020000030011212000000102010000	0.375
1013101001010011000030010113000020000000	0000000101120000301100001000110300000310	0.375
3300000010000103010100100000110001100200	0101012010131010011002001002112122010000	0.4
3300000010000103010100100000110001100200	0121000130000020210001002000110030000010	0.525
